,home_team_name,season_home,home_team_goal,home_points,home_y1,home_y2,home_shoton,home_shotoff,home_poss,home_fouls,home_corners,home_r,away_team_goal,away_points,away_y1,away_y2,away_shoton,away_shotoff,away_poss,away_fouls,away_corners,away_r,avg_total_goals,avg_goals_conceded_home,avg_goals_conceded_away,avg_total_goals_conceded,target_variable
35,Chelsea,2012/2013,2.1578947368421053,2.1578947368421053,1.0,0.05263157894736842,8.578947368421053,8.263157894736842,54.886842105263156,9.421052631578947,7.0,0.05263157894736842,1.7894736842105263,1.7894736842105263,1.7894736842105263,0.05263157894736842,5.894736842105263,5.052631578947368,52.23684210526316,10.578947368421053,5.578947368421052,0.0,1.973684210526316,0.8421052631578947,1.2105263157894737,1.026315789473684,1.9230769230769236
36,Chelsea,2013/2014,2.263157894736842,2.526315789473684,1.1578947368421053,0.0,9.421052631578947,8.578947368421053,58.811403508771924,11.894736842105264,6.894736842105263,0.0,1.4736842105263157,1.7894736842105263,1.9473684210526316,0.10526315789473684,7.7894736842105265,7.105263157894737,52.77368421052632,10.421052631578947,6.157894736842105,0.05263157894736842,1.8684210526315788,0.5789473684210527,0.8421052631578947,0.7105263157894737,2.6296296296296293
37,Chelsea,2014/2015,1.894736842105263,2.5789473684210527,1.6842105263157894,0.0,7.947368421052632,6.631578947368421,56.386842105263156,10.578947368421053,7.052631578947368,0.05263157894736842,1.9473684210526316,2.0,2.210526315789474,0.05263157894736842,6.157894736842105,5.157894736842105,55.00438596491229,9.68421052631579,4.842105263157895,0.10526315789473684,1.9210526315789473,0.47368421052631576,1.2105263157894737,0.8421052631578947,2.28125
38,Chelsea,2015/2016,1.6842105263157894,1.263157894736842,1.4210526315789473,0.0,8.789473684210526,6.421052631578948,54.890350877192986,10.68421052631579,6.684210526315789,0.10526315789473684,1.4210526315789473,1.368421052631579,1.736842105263158,0.10526315789473684,5.631578947368421,5.473684210526316,55.10701754385965,10.473684210526315,5.947368421052632,0.05263157894736842,1.5526315789473684,1.5789473684210527,1.2105263157894737,1.3947368421052633,1.1132075471698113
39,Crystal Palace,2013/2014,0.9473684210526315,1.4210526315789473,1.263157894736842,0.0,4.7368421052631575,5.2631578947368425,38.002631578947366,10.157894736842104,5.052631578947368,0.0,0.7894736842105263,0.9473684210526315,1.8421052631578947,0.0,4.631578947368421,4.7368421052631575,33.22543859649123,10.263157894736842,4.0,0.10526315789473684,0.868421052631579,1.2105263157894737,1.3157894736842106,1.263157894736842,0.6875000000000001
40,Crystal Palace,2014/2015,1.105263157894737,1.105263157894737,1.4736842105263157,0.10526315789473684,6.105263157894737,4.894736842105263,43.60087719298245,13.842105263157896,6.105263157894737,0.0,1.368421052631579,1.4210526315789473,2.0,0.10526315789473684,4.526315789473684,4.2631578947368425,35.41666666666667,13.421052631578947,4.894736842105263,0.0,1.236842105263158,1.4210526315789473,1.263157894736842,1.3421052631578947,0.9215686274509804
41,Crystal Palace,2015/2016,1.0,1.105263157894737,1.736842105263158,0.05263157894736842,7.2631578947368425,5.631578947368421,48.10626346568175,11.526315789473685,6.631578947368421,0.05263157894736842,1.0526315789473684,1.105263157894737,1.4736842105263157,0.0,4.684210526315789,4.421052631578948,42.05957217605417,13.210526315789474,4.894736842105263,0.0,1.026315789473684,1.2105263157894737,1.4736842105263157,1.3421052631578947,0.7647058823529411
42,Everton,2008/2009,1.631578947368421,1.5789473684210527,1.2105263157894737,0.0,5.684210526315789,6.105263157894737,53.20175438596491,12.526315789473685,5.578947368421052,0.05263157894736842,1.263157894736842,1.736842105263158,1.368421052631579,0.0,5.052631578947368,5.052631578947368,49.74649122807018,13.157894736842104,4.526315789473684,0.0,1.4473684210526314,1.0526315789473684,0.8947368421052632,0.9736842105263157,1.4864864864864864
43,Everton,2009/2010,1.8421052631578947,2.0526315789473686,0.7368421052631579,0.0,7.2105263157894735,6.947368421052632,53.280701754385966,9.578947368421053,5.894736842105263,0.05263157894736842,1.3157894736842106,1.1578947368421053,1.6842105263157894,0.05263157894736842,6.157894736842105,4.105263157894737,49.223684210526315,13.368421052631579,5.2105263157894735,0.0,1.5789473684210527,1.105263157894737,1.4736842105263157,1.2894736842105263,1.2244897959183674
44,Everton,2010/2011,1.631578947368421,1.7894736842105263,1.5263157894736843,0.05263157894736842,7.842105263157895,7.157894736842105,54.56578947368421,11.68421052631579,7.2631578947368425,0.10526315789473684,1.0526315789473684,1.0526315789473684,1.5263157894736843,0.05263157894736842,5.894736842105263,5.684210526315789,50.60175438596492,12.368421052631579,5.631578947368421,0.05263157894736842,1.3421052631578947,1.2105263157894737,1.1578947368421053,1.1842105263157894,1.1333333333333333
45,Everton,2011/2012,1.4736842105263157,1.736842105263158,1.1578947368421053,0.0,7.105263157894737,6.315789473684211,50.459649122807015,11.421052631578947,5.2105263157894735,0.10526315789473684,1.1578947368421053,1.2105263157894737,1.894736842105263,0.0,5.052631578947368,5.7368421052631575,47.07368421052631,12.052631578947368,4.105263157894737,0.0,1.3157894736842106,0.7894736842105263,1.3157894736842106,1.0526315789473686,1.25
