,home_team_name,season_home_team_goal,home_team_goal,away_team_goal,avg_total_goals_scored,avg_goals_conceded_home,avg_goals_conceded_away,avg_total_goals_conceded,target_variable
36,Chelsea,2013/2014,2.263157894736842,1.4736842105263157,1.8684210526315788,0.5789473684210527,0.8421052631578947,0.7105263157894737,2.6296296296296293
37,Chelsea,2014/2015,1.894736842105263,1.9473684210526316,1.9210526315789473,0.47368421052631576,1.2105263157894737,0.8421052631578947,2.28125
38,Chelsea,2015/2016,1.6842105263157894,1.4210526315789473,1.5526315789473684,1.5789473684210527,1.2105263157894737,1.3947368421052633,1.1132075471698113
39,Crystal Palace,2013/2014,0.9473684210526315,0.7894736842105263,0.868421052631579,1.2105263157894737,1.3157894736842106,1.263157894736842,0.6875000000000001
40,Crystal Palace,2014/2015,1.105263157894737,1.368421052631579,1.236842105263158,1.4210526315789473,1.263157894736842,1.3421052631578947,0.9215686274509804
41,Crystal Palace,2015/2016,1.0,1.0526315789473684,1.026315789473684,1.2105263157894737,1.4736842105263157,1.3421052631578947,0.7647058823529411
42,Everton,2008/2009,1.631578947368421,1.263157894736842,1.4473684210526314,1.0526315789473684,0.8947368421052632,0.9736842105263157,1.4864864864864864
43,Everton,2009/2010,1.8421052631578947,1.3157894736842106,1.5789473684210527,1.105263157894737,1.4736842105263157,1.2894736842105263,1.2244897959183674
44,Everton,2010/2011,1.631578947368421,1.0526315789473684,1.3421052631578947,1.2105263157894737,1.1578947368421053,1.1842105263157894,1.1333333333333333
45,Everton,2011/2012,1.4736842105263157,1.1578947368421053,1.3157894736842106,0.7894736842105263,1.3157894736842106,1.0526315789473686,1.25
46,Everton,2012/2013,1.736842105263158,1.1578947368421053,1.4473684210526316,0.8947368421052632,1.2105263157894737,1.0526315789473684,1.3750000000000002
47,Everton,2013/2014,2.0,1.2105263157894737,1.6052631578947367,1.0,1.0526315789473684,1.026315789473684,1.564102564102564
48,Everton,2014/2015,1.4210526315789473,1.105263157894737,1.263157894736842,1.105263157894737,1.5263157894736843,1.3157894736842106,0.9599999999999999
49,Everton,2015/2016,1.8421052631578947,1.263157894736842,1.5526315789473684,1.5789473684210527,1.3157894736842106,1.4473684210526316,1.0727272727272728
50,Fulham,2008/2009,1.4736842105263157,0.5789473684210527,1.026315789473684,0.8421052631578947,0.9473684210526315,0.894736842105263,1.1470588235294117
51,Fulham,2009/2010,1.5,0.631578947368421,1.0657894736842106,0.7222222222222222,1.631578947368421,1.1769005847953216,0.9055900621118014
52,Fulham,2010/2011,1.5789473684210527,1.0,1.2894736842105263,1.2105263157894737,1.0526315789473684,1.131578947368421,1.1395348837209303
53,Fulham,2011/2012,1.894736842105263,0.631578947368421,1.263157894736842,1.368421052631579,1.3157894736842106,1.3421052631578947,0.9411764705882353
54,Fulham,2012/2013,1.4736842105263157,1.1578947368421053,1.3157894736842106,1.5789473684210527,1.5789473684210527,1.5789473684210527,0.8333333333333334
55,Fulham,2013/2014,1.263157894736842,0.8421052631578947,1.0526315789473684,2.0,2.473684210526316,2.236842105263158,0.4705882352941176
56,Hull City,2008/2009,1.0,1.105263157894737,1.0526315789473686,1.8333333333333333,1.4736842105263157,1.6535087719298245,0.6366047745358091
57,Hull City,2009/2010,1.1578947368421053,0.631578947368421,0.8947368421052632,1.5263157894736843,2.4210526315789473,1.973684210526316,0.4533333333333333
58,Hull City,2013/2014,1.0526315789473684,0.9473684210526315,1.0,1.105263157894737,1.6842105263157894,1.3947368421052633,0.7169811320754716
59,Hull City,2014/2015,1.0,0.7368421052631579,0.868421052631579,1.263157894736842,1.4210526315789473,1.3421052631578947,0.6470588235294118
60,Leicester City,2014/2015,1.4736842105263157,0.9473684210526315,1.2105263157894737,1.1578947368421053,1.736842105263158,1.4473684210526316,0.8363636363636363
61,Leicester City,2015/2016,1.8421052631578947,1.736842105263158,1.7894736842105263,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.888888888888889
62,Liverpool,2008/2009,2.1578947368421053,1.894736842105263,2.026315789473684,0.6842105263157895,0.7368421052631579,0.7105263157894737,2.8518518518518516
63,Liverpool,2009/2010,2.263157894736842,0.9473684210526315,1.6052631578947367,0.7894736842105263,1.0526315789473684,0.9210526315789473,1.7428571428571429
64,Liverpool,2010/2011,1.9473684210526316,1.1578947368421053,1.5526315789473686,0.7368421052631579,1.5789473684210527,1.1578947368421053,1.340909090909091
65,Liverpool,2011/2012,1.263157894736842,1.2105263157894737,1.236842105263158,0.8421052631578947,1.263157894736842,1.0526315789473684,1.175
66,Liverpool,2012/2013,1.736842105263158,2.0,1.868421052631579,0.8421052631578947,1.4210526315789473,1.131578947368421,1.6511627906976745
67,Liverpool,2013/2014,2.789473684210526,2.526315789473684,2.6578947368421053,0.9473684210526315,1.6842105263157894,1.3157894736842104,2.02
68,Liverpool,2014/2015,1.5789473684210527,1.1578947368421053,1.368421052631579,1.0526315789473684,1.4736842105263157,1.263157894736842,1.0833333333333335
69,Liverpool,2015/2016,1.736842105263158,1.5789473684210527,1.6578947368421053,1.1578947368421053,1.4736842105263157,1.3157894736842106,1.26
70,Manchester City,2008/2009,2.1052631578947367,0.9473684210526315,1.526315789473684,0.9473684210526315,1.6842105263157894,1.3157894736842104,1.16
71,Manchester City,2009/2010,2.1578947368421053,1.6842105263157894,1.9210526315789473,1.0526315789473684,1.3157894736842106,1.1842105263157894,1.6222222222222222
72,Manchester City,2010/2011,1.7894736842105263,1.368421052631579,1.5789473684210527,0.631578947368421,1.105263157894737,0.868421052631579,1.8181818181818181
73,Manchester City,2011/2012,2.8947368421052633,2.0,2.447368421052632,0.631578947368421,0.8947368421052632,0.763157894736842,3.206896551724139
74,Manchester City,2012/2013,2.1578947368421053,1.3157894736842106,1.736842105263158,0.7894736842105263,1.0,0.8947368421052632,1.9411764705882353
75,Manchester City,2013/2014,3.3157894736842106,2.0526315789473686,2.6842105263157894,0.6842105263157895,1.263157894736842,0.9736842105263157,2.756756756756757
76,Manchester City,2014/2015,2.3157894736842106,2.0526315789473686,2.1842105263157894,0.7368421052631579,1.263157894736842,1.0,2.1842105263157894
77,Manchester City,2015/2016,2.473684210526316,1.263157894736842,1.868421052631579,1.105263157894737,1.0526315789473684,1.0789473684210527,1.7317073170731707
78,Manchester United,2008/2009,2.263157894736842,1.3157894736842106,1.7894736842105263,0.6842105263157895,0.5789473684210527,0.631578947368421,2.8333333333333335
79,Manchester United,2009/2010,2.736842105263158,1.7894736842105263,2.263157894736842,0.631578947368421,0.8421052631578947,0.7368421052631579,3.0714285714285716
80,Manchester United,2010/2011,2.5789473684210527,1.5263157894736843,2.0526315789473686,0.631578947368421,1.3157894736842106,0.9736842105263158,2.1081081081081083
81,Manchester United,2011/2012,2.736842105263158,1.9473684210526316,2.3421052631578947,1.0,0.7368421052631579,0.868421052631579,2.696969696969697
82,Manchester United,2012/2013,2.3684210526315788,2.1578947368421053,2.263157894736842,1.0,1.263157894736842,1.131578947368421,2.0
83,Manchester United,2013/2014,1.5263157894736843,1.8421052631578947,1.6842105263157894,1.105263157894737,1.1578947368421053,1.1315789473684212,1.4883720930232556
84,Manchester United,2014/2015,2.1578947368421053,1.105263157894737,1.6315789473684212,0.7894736842105263,1.1578947368421053,0.9736842105263158,1.6756756756756759
85,Manchester United,2015/2016,1.4210526315789473,1.1578947368421053,1.2894736842105263,0.47368421052631576,1.368421052631579,0.9210526315789473,1.4000000000000001
86,Middlesbrough,2008/2009,0.9444444444444444,0.5555555555555556,0.75,1.0555555555555556,1.9444444444444444,1.5,0.5
87,Newcastle United,2008/2009,1.263157894736842,0.8421052631578947,1.0526315789473684,1.5263157894736843,1.5789473684210527,1.5526315789473686,0.6779661016949151
88,Newcastle United,2010/2011,2.1578947368421053,0.7894736842105263,1.473684210526316,1.4210526315789473,1.5789473684210527,1.5,0.9824561403508772
89,Newcastle United,2011/2012,1.5263157894736843,1.4210526315789473,1.473684210526316,0.8947368421052632,1.7894736842105263,1.3421052631578947,1.0980392156862746
90,Newcastle United,2012/2013,1.263157894736842,1.105263157894737,1.1842105263157894,1.631578947368421,1.9473684210526316,1.7894736842105263,0.6617647058823529
91,Newcastle United,2013/2014,1.2105263157894737,1.0526315789473684,1.131578947368421,1.4736842105263157,1.631578947368421,1.5526315789473684,0.728813559322034
92,Newcastle United,2014/2015,1.368421052631579,0.7368421052631579,1.0526315789473684,1.4210526315789473,1.894736842105263,1.6578947368421053,0.6349206349206349
93,Newcastle United,2015/2016,1.6842105263157894,0.631578947368421,1.1578947368421053,1.263157894736842,2.1578947368421053,1.7105263157894737,0.676923076923077
94,Norwich City,2011/2012,1.4736842105263157,1.263157894736842,1.3684210526315788,1.5789473684210527,1.894736842105263,1.736842105263158,0.7878787878787877
95,Norwich City,2012/2013,1.3157894736842106,0.8421052631578947,1.0789473684210527,1.0526315789473684,2.0,1.526315789473684,0.706896551724138
96,Norwich City,2013/2014,0.8947368421052632,0.5789473684210527,0.736842105263158,0.9473684210526315,2.3157894736842106,1.631578947368421,0.4516129032258065
97,Norwich City,2015/2016,1.368421052631579,0.6842105263157895,1.0263157894736843,1.5789473684210527,1.9473684210526316,1.763157894736842,0.582089552238806
98,Portsmouth,2008/2009,1.3333333333333333,0.631578947368421,0.9824561403508771,1.5555555555555556,1.4736842105263157,1.5146198830409356,0.6486486486486486
99,Portsmouth,2009/2010,1.263157894736842,0.5263157894736842,0.894736842105263,1.6842105263157894,1.7894736842105263,1.736842105263158,0.515151515151515
100,Queens Park Rangers,2011/2012,1.263157894736842,1.0,1.131578947368421,1.3157894736842106,2.1578947368421053,1.736842105263158,0.6515151515151515
101,Queens Park Rangers,2012/2013,0.6842105263157895,0.8947368421052632,0.7894736842105263,1.4736842105263157,1.6842105263157894,1.5789473684210527,0.5
102,Queens Park Rangers,2014/2015,1.2105263157894737,1.0,1.1052631578947367,1.263157894736842,2.5789473684210527,1.9210526315789473,0.5753424657534246
103,Reading,2012/2013,1.2105263157894737,1.0526315789473684,1.131578947368421,1.736842105263158,2.1052631578947367,1.9210526315789473,0.589041095890411
104,Southampton,2012/2013,1.368421052631579,1.2105263157894737,1.2894736842105263,1.263157894736842,1.894736842105263,1.5789473684210527,0.8166666666666667
105,Southampton,2013/2014,1.6842105263157894,1.1578947368421053,1.4210526315789473,1.2105263157894737,1.2105263157894737,1.2105263157894737,1.1739130434782608
106,Southampton,2014/2015,1.9473684210526316,0.8947368421052632,1.4210526315789473,0.6842105263157895,1.0526315789473684,0.868421052631579,1.6363636363636362
107,Southampton,2015/2016,2.0526315789473686,1.0526315789473684,1.5526315789473686,1.1578947368421053,1.0,1.0789473684210527,1.4390243902439026
108,Stoke City,2008/2009,1.1578947368421053,0.8421052631578947,1.0,0.7894736842105263,2.1052631578947367,1.4473684210526314,0.690909090909091
109,Stoke City,2009/2010,1.263157894736842,0.5263157894736842,0.894736842105263,1.105263157894737,1.4210526315789473,1.263157894736842,0.7083333333333333
110,Stoke City,2010/2011,1.631578947368421,0.7894736842105263,1.2105263157894737,0.9473684210526315,1.5789473684210527,1.263157894736842,0.9583333333333334
111,Stoke City,2011/2012,1.3157894736842106,0.5789473684210527,0.9473684210526316,1.0526315789473684,1.736842105263158,1.3947368421052633,0.6792452830188679
112,Stoke City,2012/2013,1.105263157894737,0.6842105263157895,0.8947368421052633,1.1578947368421053,1.2105263157894737,1.1842105263157894,0.7555555555555558
113,Stoke City,2013/2014,1.4210526315789473,0.9473684210526315,1.1842105263157894,0.8947368421052632,1.8421052631578947,1.368421052631579,0.8653846153846153
114,Stoke City,2014/2015,1.6842105263157894,0.8421052631578947,1.263157894736842,1.1578947368421053,1.2105263157894737,1.1842105263157894,1.0666666666666667
115,Stoke City,2015/2016,1.1578947368421053,1.0,1.0789473684210527,1.263157894736842,1.631578947368421,1.4473684210526314,0.7454545454545456
116,Sunderland,2008/2009,1.105263157894737,0.6842105263157895,0.8947368421052633,1.3157894736842106,1.5263157894736843,1.4210526315789473,0.6296296296296298
117,Sunderland,2009/2010,1.6842105263157894,0.8421052631578947,1.263157894736842,1.0,1.9473684210526316,1.473684210526316,0.857142857142857
118,Sunderland,2010/2011,1.3157894736842106,1.0526315789473684,1.1842105263157894,1.4210526315789473,1.5263157894736843,1.473684210526316,0.8035714285714284
119,Sunderland,2011/2012,1.368421052631579,1.0,1.1842105263157894,0.8947368421052632,1.5263157894736843,1.2105263157894737,0.9782608695652173
120,Sunderland,2012/2013,1.0526315789473684,1.105263157894737,1.0789473684210527,1.0,1.8421052631578947,1.4210526315789473,0.7592592592592593
121,Sunderland,2013/2014,1.105263157894737,1.0526315789473684,1.0789473684210527,1.4210526315789473,1.736842105263158,1.5789473684210527,0.6833333333333333
122,Sunderland,2014/2015,0.8421052631578947,0.7894736842105263,0.8157894736842105,1.4210526315789473,1.368421052631579,1.3947368421052633,0.5849056603773585
123,Sunderland,2015/2016,1.2105263157894737,1.3157894736842106,1.263157894736842,1.0526315789473684,2.210526315789474,1.6315789473684212,0.7741935483870966
124,Swansea City,2011/2012,1.4210526315789473,0.8947368421052632,1.1578947368421053,0.9473684210526315,1.736842105263158,1.3421052631578947,0.8627450980392157
125,Swansea City,2012/2013,1.4736842105263157,1.0,1.236842105263158,1.368421052631579,1.3157894736842106,1.3421052631578947,0.9215686274509804
126,Swansea City,2013/2014,1.736842105263158,1.105263157894737,1.4210526315789473,1.368421052631579,1.4736842105263157,1.4210526315789473,1.0
127,Swansea City,2014/2015,1.4210526315789473,1.0,1.2105263157894737,1.1578947368421053,1.4210526315789473,1.2894736842105263,0.9387755102040816
128,Swansea City,2015/2016,1.0526315789473684,1.1578947368421053,1.1052631578947367,1.0526315789473684,1.6842105263157894,1.3684210526315788,0.8076923076923077
129,Tottenham Hotspur,2008/2009,1.105263157894737,1.263157894736842,1.1842105263157894,0.5263157894736842,1.8421052631578947,1.1842105263157894,1.0
130,Tottenham Hotspur,2009/2010,2.1052631578947367,1.4210526315789473,1.763157894736842,0.631578947368421,1.5263157894736843,1.0789473684210527,1.6341463414634145
131,Tottenham Hotspur,2010/2011,1.5789473684210527,1.3157894736842106,1.4473684210526316,1.0,1.4210526315789473,1.2105263157894737,1.1956521739130435
132,Tottenham Hotspur,2011/2012,2.0526315789473686,1.4210526315789473,1.736842105263158,0.8947368421052632,1.263157894736842,1.0789473684210527,1.6097560975609757
133,Tottenham Hotspur,2012/2013,1.5263157894736843,1.9473684210526316,1.736842105263158,0.9473684210526315,1.4736842105263157,1.2105263157894737,1.4347826086956523
134,Tottenham Hotspur,2013/2014,1.5789473684210527,1.3157894736842106,1.4473684210526316,1.2105263157894737,1.4736842105263157,1.3421052631578947,1.0784313725490198
135,Tottenham Hotspur,2014/2015,1.631578947368421,1.4210526315789473,1.526315789473684,1.263157894736842,1.5263157894736843,1.3947368421052633,1.0943396226415092
136,Tottenham Hotspur,2015/2016,1.8421052631578947,1.7894736842105263,1.8157894736842106,0.7894736842105263,1.0526315789473684,0.9210526315789473,1.9714285714285715
137,Watford,2015/2016,1.0526315789473684,1.0526315789473684,1.0526315789473684,1.0,1.631578947368421,1.3157894736842106,0.7999999999999999
138,West Bromwich Albion,2008/2009,1.368421052631579,0.5,0.9342105263157895,1.736842105263158,1.8888888888888888,1.8128654970760234,0.5153225806451613
139,West Bromwich Albion,2010/2011,1.5789473684210527,1.368421052631579,1.473684210526316,1.5789473684210527,2.1578947368421053,1.868421052631579,0.7887323943661972
140,West Bromwich Albion,2011/2012,1.105263157894737,1.263157894736842,1.1842105263157894,1.1578947368421053,1.5789473684210527,1.368421052631579,0.8653846153846153
141,West Bromwich Albion,2012/2013,1.6842105263157894,1.105263157894737,1.3947368421052633,1.3157894736842106,1.6842105263157894,1.5,0.9298245614035089
142,West Bromwich Albion,2013/2014,1.263157894736842,1.0,1.131578947368421,1.4210526315789473,1.6842105263157894,1.5526315789473684,0.728813559322034
143,West Bromwich Albion,2014/2015,1.263157894736842,0.7368421052631579,1.0,1.368421052631579,1.3157894736842106,1.3421052631578947,0.7450980392156863
144,West Bromwich Albion,2015/2016,1.0526315789473684,0.7368421052631579,0.894736842105263,1.368421052631579,1.1578947368421053,1.263157894736842,0.7083333333333333
145,West Ham United,2008/2009,1.2105263157894737,1.0,1.1052631578947367,1.1578947368421053,1.2105263157894737,1.1842105263157894,0.9333333333333333
146,West Ham United,2009/2010,1.5789473684210527,0.8947368421052632,1.236842105263158,1.5263157894736843,1.9473684210526316,1.736842105263158,0.7121212121212122
147,West Ham United,2010/2011,1.263157894736842,1.0,1.131578947368421,1.631578947368421,2.0526315789473686,1.8421052631578947,0.6142857142857143
148,West Ham United,2012/2013,1.7894736842105263,0.5789473684210527,1.1842105263157894,1.1578947368421053,1.631578947368421,1.3947368421052633,0.8490566037735847
149,West Ham United,2013/2014,1.3157894736842106,0.7894736842105263,1.0526315789473686,1.368421052631579,1.3157894736842106,1.3421052631578947,0.7843137254901962
150,West Ham United,2014/2015,1.3157894736842106,1.0,1.1578947368421053,0.9473684210526315,1.5263157894736843,1.236842105263158,0.9361702127659575
151,West Ham United,2015/2016,1.7894736842105263,1.631578947368421,1.7105263157894737,1.368421052631579,1.3157894736842106,1.3421052631578947,1.2745098039215688
152,Wigan Athletic,2008/2009,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9473684210526315,1.4210526315789473,1.1842105263157894,0.7555555555555556
153,Wigan Athletic,2009/2010,1.0,0.9473684210526315,0.9736842105263157,1.263157894736842,2.8947368421052633,2.0789473684210527,0.4683544303797468
154,Wigan Athletic,2010/2011,1.1578947368421053,0.9473684210526315,1.0526315789473684,1.7894736842105263,1.4210526315789473,1.6052631578947367,0.6557377049180328
155,Wigan Athletic,2011/2012,1.1578947368421053,1.0526315789473684,1.1052631578947367,1.4210526315789473,1.8421052631578947,1.631578947368421,0.6774193548387096
156,Wigan Athletic,2012/2013,1.368421052631579,1.105263157894737,1.236842105263158,2.0526315789473686,1.7894736842105263,1.9210526315789473,0.6438356164383562
157,Wolverhampton Wanderers,2009/2010,0.6842105263157895,1.0,0.8421052631578947,1.1578947368421053,1.7894736842105263,1.473684210526316,0.5714285714285714
158,Wolverhampton Wanderers,2010/2011,1.5789473684210527,0.8421052631578947,1.2105263157894737,1.5789473684210527,1.894736842105263,1.736842105263158,0.6969696969696969
159,Wolverhampton Wanderers,2011/2012,1.0,1.105263157894737,1.0526315789473686,2.263157894736842,2.0526315789473686,2.1578947368421053,0.48780487804878053
